Label,Review
0,pa mal mais  bien que la consommation de la batterie soit minimale le commentaires vocaux en franais sont incomprhensibles cest pourquoi jenlve une toile jespre que de nouvelles volution viendront par la suite cest un peu dcevant de la part de google inc en comparaison de ce qui est disponible chez la concurrence  en tout cas cette application lintrt dtre gratuite compare  dautres de ce type 
0,excellent application track trace route excellent application track trace route 
0,mithun chandra coooooool 
0,got awesome latest update finally made stats accurate integration google drive great 
0,good app pretty face love holo theme added functionality 
0,usefull helpfull  awesome app store  thanks lot 
0,excellent mb track tool even wood keep great track mb ride 
0,loved hike  wish latest update week earlier haha 
1,update app update phone always say install package valid  usong nexus 4and nit valid else valid  
1,please fix slide chart whenever slide chart elevation n speed right always move stats  zoomed graph chart disapeared  please fix 
0,awesome  work great  love 
0,simply awesome track ride mountain bike see detail need  perfectly simple 
0,love track integrates new google feature believe first app include activity detection first use new location provider android 43 also use runtastic love app special place heart  easier share track publicly 
0,motorola atrix 2 amazing wonderful invention 
0,brilliantly accurate 
0,great app 
0,cool love update use rid motorcycle sweet 
1,additional feature request wanted offline navigation 
0,love awesome work
1,great app droid razr max ic  last version awesome love  latest update july 2013  ca nt use  touch old saved route  crash  try record new route  crash  disappointment  still use old 
1,track review wish would recognize normal route taken therefore able categorize date speed  overall pretty good app suck battery phone 
0,nice app thanks 
0,  please downlord  realy usefull  enjoy    
1,like much make photo camera record track  synhronise track photo geo tagged photo 
1,overall work well  like use part like accuracy use htc sensation really matter  download update supposedly better accuracy etc  better come back change rating 
1,great love app used 2 month switched mainly one tell info calorie burned one nt  incorporated app would absolutely perfect 
